unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"49E87C32-AE18-591C-E063-4704A8C00C31","295000","2025-11-26","LS19 7QF","S","N","F","","5","FOOTBALL","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AE18-591C-E063-4704A8C00C31/current"
"31C68072-D0A7-FEE3-E063-4804A8C04F37","310000","2025-02-28","LS19 7QF","T","N","F","","36","FOOTBALL","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D0A7-FEE3-E063-4804A8C04F37/current"
"44F406B7-18CF-1095-E063-4704A8C048D4","250000","2025-09-25","LS19 7QF","T","N","F","","66","FOOTBALL","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-18CF-1095-E063-4704A8C048D4/current"
"2F7F2B43-B641-E08F-E063-4804A8C05A49","287500","2025-01-24","LS19 7QL","T","N","F","","28","SOUTH VIEW TERRACE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B641-E08F-E063-4804A8C05A49/current"
"2F7F2B43-B15D-E08F-E063-4804A8C05A49","295000","2025-01-03","LS19 7QN","S","N","F","","8","ROCKVILLE TERRACE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B15D-E08F-E063-4804A8C05A49/current"
"4777E0AF-696E-5D59-E063-4804A8C09F8E","410000","2025-12-01","LS19 7QR","T","N","F","","16","RUFFORD AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-696E-5D59-E063-4804A8C09F8E/current"
"402A3A66-9EF2-A7DF-E063-4804A8C0B80D","330000","2025-08-29","LS19 7QR","T","N","F","","50","RUFFORD AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-9EF2-A7DF-E063-4804A8C0B80D/current"
"3B5CE842-76C9-EE3A-E063-4804A8C0D6F1","450000","2025-06-27","LS19 7QR","T","N","F","","54","RUFFORD AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-76C9-EE3A-E063-4804A8C0D6F1/current"
"402A3A66-A0F7-A7DF-E063-4804A8C0B80D","345000","2025-09-01","LS19 7QU","S","N","F","","4","RUFFORD CLOSE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A0F7-A7DF-E063-4804A8C0B80D/current"
"4777E0AF-B43F-5D59-E063-4804A8C09F8E","158000","2025-11-14","LS19 7QU","S","N","F","","12","RUFFORD CLOSE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-B43F-5D59-E063-4804A8C09F8E/current"
"31C68072-D20C-FEE3-E063-4804A8C04F37","254000","2025-03-03","LS19 7QW","T","N","F","","1","HARPER ROCK","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D20C-FEE3-E063-4804A8C04F37/current"
"3B5CE842-738E-EE3A-E063-4804A8C0D6F1","514500","2025-05-16","LS19 7QX","S","N","F","","16","RUFFORD CRESCENT","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-738E-EE3A-E063-4804A8C0D6F1/current"
"38EDC0C3-8A4B-0F63-E063-4704A8C00424","382500","2025-05-28","LS19 7QZ","D","N","F","","15","RUFFORD DRIVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8A4B-0F63-E063-4704A8C00424/current"
"3DCCB7CA-990A-5B9D-E063-4704A8C0331E","262500","2025-07-18","LS19 7RH","S","N","F","","2B","GREENLEA ROAD","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-990A-5B9D-E063-4704A8C0331E/current"
"42C129E5-65A2-60A9-E063-4804A8C0C25D","117000","2025-04-17","LS19 7RL","F","N","L","FLAT 4","SAXTON HOUSE","WELL LANE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-65A2-60A9-E063-4804A8C0C25D/current"
"38EDC0C3-896A-0F63-E063-4704A8C00424","265000","2025-05-27","LS19 7RS","S","N","F","","4","BROOKLANDS CRESCENT","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-896A-0F63-E063-4704A8C00424/current"
"42C129E5-5F5F-60A9-E063-4804A8C0C25D","250000","2025-06-10","LS19 7RS","S","N","F","","6","BROOKLANDS CRESCENT","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5F5F-60A9-E063-4804A8C0C25D/current"
"4777E0AF-6D13-5D59-E063-4804A8C09F8E","230000","2025-11-21","LS19 7RW","S","N","F","","14","HENSHAW LANE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6D13-5D59-E063-4804A8C09F8E/current"
"31C68072-D605-FEE3-E063-4804A8C04F37","200000","2025-03-13","LS19 7RW","S","N","F","","54","HENSHAW LANE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D605-FEE3-E063-4804A8C04F37/current"
"49E87C32-AD45-591C-E063-4704A8C00C31","290000","2025-12-19","LS19 7SB","S","N","F","","28","CHURCH STREET","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AD45-591C-E063-4704A8C00C31/current"
"44F406B7-13FF-1095-E063-4704A8C048D4","255000","2025-11-07","LS19 7SB","S","N","F","","30","CHURCH STREET","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-13FF-1095-E063-4704A8C048D4/current"
"4777E0AF-688C-5D59-E063-4804A8C09F8E","260000","2025-12-09","LS19 7SB","S","N","F","","46","CHURCH STREET","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-688C-5D59-E063-4804A8C09F8E/current"
"402A3A66-A26A-A7DF-E063-4804A8C0B80D","315000","2025-08-15","LS19 7SB","S","N","F","","68","CHURCH STREET","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A26A-A7DF-E063-4804A8C0B80D/current"
"36A61A95-314A-DEF2-E063-4704A8C046AE","240000","2025-03-31","LS19 7SH","S","N","F","","3","BARFIELD AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-314A-DEF2-E063-4704A8C046AE/current"
"34222873-0323-4D2B-E063-4704A8C07853","230000","2025-03-14","LS19 7SH","S","N","F","","5","BARFIELD AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0323-4D2B-E063-4704A8C07853/current"
"38EDC0C3-8F4E-0F63-E063-4704A8C00424","240000","2025-05-01","LS19 7SH","S","N","F","","9","BARFIELD AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8F4E-0F63-E063-4704A8C00424/current"
"31C68072-D3DB-FEE3-E063-4804A8C04F37","255000","2025-03-14","LS19 7SH","S","N","F","","42","BARFIELD AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D3DB-FEE3-E063-4804A8C04F37/current"
"402A3A66-9DDD-A7DF-E063-4804A8C0B80D","215000","2025-03-28","LS19 7SL","T","N","F","","61","GREENLEA AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-9DDD-A7DF-E063-4804A8C0B80D/current"
"36A61A95-2E4B-DEF2-E063-4704A8C046AE","258000","2025-03-28","LS19 7SN","S","N","F","","29","GREENLEA ROAD","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-2E4B-DEF2-E063-4704A8C046AE/current"
"2D4D7609-B64A-BDF9-E063-4804A8C0672F","249000","2025-01-10","LS19 7SN","S","N","F","","31","GREENLEA ROAD","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-B64A-BDF9-E063-4804A8C0672F/current"
"4777E0AF-6928-5D59-E063-4804A8C09F8E","292500","2025-12-05","LS19 7SN","S","N","F","","57","GREENLEA ROAD","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6928-5D59-E063-4804A8C09F8E/current"
"31C68072-D296-FEE3-E063-4804A8C04F37","165000","2025-02-28","LS19 7TD","T","N","F","","2","VICTORIA TERRACE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D296-FEE3-E063-4804A8C04F37/current"
"44F406B7-1372-1095-E063-4704A8C048D4","360000","2025-09-01","LS19 7TL","T","N","F","","12","AIRE VIEW","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1372-1095-E063-4704A8C048D4/current"
"44F406B7-1948-1095-E063-4704A8C048D4","115000","2025-10-30","LS19 7TT","F","N","L","","2","HENSHAW MEWS","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1948-1095-E063-4704A8C048D4/current"
"3DCCB7CA-9E43-5B9D-E063-4704A8C0331E","138000","2025-07-29","LS19 7TT","F","N","L","","7","HENSHAW MEWS","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9E43-5B9D-E063-4704A8C0331E/current"
"3DCCB7CA-9E4E-5B9D-E063-4704A8C0331E","152000","2025-07-11","LS19 7TT","F","N","L","","12","HENSHAW MEWS","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9E4E-5B9D-E063-4704A8C0331E/current"
"2F7F2B43-F039-E08F-E063-4804A8C05A49","150000","2025-01-06","LS19 7TT","F","N","L","","20","HENSHAW MEWS","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-F039-E08F-E063-4804A8C05A49/current"
"402A3A66-A53D-A7DF-E063-4804A8C0B80D","248000","2025-08-22","LS19 7TY","S","N","F","","36","AIRE GROVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A53D-A7DF-E063-4804A8C0B80D/current"
"34222873-00FF-4D2B-E063-4704A8C07853","185000","2025-03-28","LS19 7TY","T","N","F","","50","AIRE GROVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-00FF-4D2B-E063-4704A8C07853/current"
"34222873-0116-4D2B-E063-4704A8C07853","275000","2025-03-28","LS19 7UL","T","N","F","","4","HUDSONS TERRACE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0116-4D2B-E063-4704A8C07853/current"
"36A61A95-300F-DEF2-E063-4704A8C046AE","270000","2025-03-31","LS19 7UT","S","N","F","","44","HAWTHORN ROAD","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-300F-DEF2-E063-4704A8C046AE/current"
"3B5CE842-7A24-EE3A-E063-4804A8C0D6F1","285000","2025-07-18","LS19 7UT","S","N","F","","50","HAWTHORN ROAD","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7A24-EE3A-E063-4804A8C0D6F1/current"
"49E87C32-ACF0-591C-E063-4704A8C00C31","170000","2025-12-17","LS19 7UW","T","N","F","","1","GRANVILLE TERRACE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-ACF0-591C-E063-4704A8C00C31/current"
"402A3A66-A09B-A7DF-E063-4804A8C0B80D","188000","2025-09-15","LS19 7UW","T","N","F","","6","GRANVILLE TERRACE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A09B-A7DF-E063-4804A8C0B80D/current"
"2F7F2B43-B51E-E08F-E063-4804A8C05A49","227000","2025-02-13","LS19 7WD","T","N","F","","5","COVERLEY GARTH","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B51E-E08F-E063-4804A8C05A49/current"
"31C68072-D4BB-FEE3-E063-4804A8C04F37","500000","2025-03-10","LS19 7WF","D","N","F","","14","BALMORAL WAY","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D4BB-FEE3-E063-4804A8C04F37/current"
"44F406B7-5AFE-1095-E063-4704A8C048D4","220000","2025-11-07","LS19 7WG","F","N","L","","3","PEACOCK COURT","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-5AFE-1095-E063-4704A8C048D4/current"
"31C68073-1104-FEE3-E063-4804A8C04F37","295000","2025-03-07","LS19 7XA","S","N","F","","61A","HAWTHORN DRIVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/31C68073-1104-FEE3-E063-4804A8C04F37/current"
"2D4D7609-C3BF-BDF9-E063-4804A8C0672F","273000","2025-01-17","LS19 7XB","S","N","F","","44","HAWTHORN DRIVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C3BF-BDF9-E063-4804A8C0672F/current"
"3DCCB7CA-9863-5B9D-E063-4704A8C0331E","222000","2025-07-18","LS19 7XD","T","N","F","","6","HAW AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9863-5B9D-E063-4704A8C0331E/current"
"44F406B7-5A70-1095-E063-4704A8C048D4","260000","2025-10-24","LS19 7XE","S","N","F","","69","HAW AVENUE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-5A70-1095-E063-4704A8C048D4/current"
"34222873-04F4-4D2B-E063-4704A8C07853","210000","2025-03-28","LS19 7XG","T","N","F","","60","HAW LANE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-04F4-4D2B-E063-4704A8C07853/current"
"3B5CE842-710A-EE3A-E063-4804A8C0D6F1","325000","2025-07-18","LS19 7XZ","S","N","F","","5","BARCROFT GROVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-710A-EE3A-E063-4804A8C0D6F1/current"
"3DCCB7CA-9B45-5B9D-E063-4704A8C0331E","110000","2025-05-23","LS19 7YF","T","N","L","","11","SHAW ROYD COURT","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9B45-5B9D-E063-4704A8C0331E/current"
"3B5CE842-770C-EE3A-E063-4804A8C0D6F1","158000","2025-05-16","LS19 7YG","F","N","L","3","SPRINGWELL HOUSE","WINDMILL LANE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-770C-EE3A-E063-4804A8C0D6F1/current"
"402A3A66-9F65-A7DF-E063-4804A8C0B80D","223500","2025-08-13","LS19 7YH","S","N","F","","42","LEA MILL PARK DRIVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-9F65-A7DF-E063-4804A8C0B80D/current"
"34222873-0313-4D2B-E063-4704A8C07853","226000","2025-03-24","LS19 7YJ","T","N","F","","5","LEA MILL PARK CLOSE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0313-4D2B-E063-4704A8C07853/current"
"38EDC0C3-8A83-0F63-E063-4704A8C00424","110000","2025-05-21","LS19 7YJ","F","N","L","","14","LEA MILL PARK CLOSE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8A83-0F63-E063-4704A8C00424/current"
"42C129E5-6089-60A9-E063-4804A8C0C25D","151000","2025-05-28","LS19 7YJ","F","N","L","","28","LEA MILL PARK CLOSE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-6089-60A9-E063-4804A8C0C25D/current"
"49E87C32-AB3A-591C-E063-4704A8C00C31","325000","2025-12-05","LS19 7YS","D","N","F","","15","CRICKETERS GREEN","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AB3A-591C-E063-4704A8C00C31/current"
"38EDC0C3-86A9-0F63-E063-4704A8C00424","240000","2025-06-09","LS19 7YT","S","N","F","","7","WOODLEA GROVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-86A9-0F63-E063-4704A8C00424/current"
"3DCCB7CA-997B-5B9D-E063-4704A8C0331E","210000","2025-06-27","LS19 7YT","S","N","F","","11","WOODLEA GROVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-997B-5B9D-E063-4704A8C0331E/current"
"38EDC0C3-C17D-0F63-E063-4704A8C00424","167500","2025-05-28","LS19 7YT","T","N","F","","12","WOODLEA GROVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-C17D-0F63-E063-4704A8C00424/current"
"3DCCB7CA-9B7E-5B9D-E063-4704A8C0331E","210000","2025-07-18","LS19 7YT","T","N","F","","22","WOODLEA GROVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9B7E-5B9D-E063-4704A8C0331E/current"
"402A3A66-A1C4-A7DF-E063-4804A8C0B80D","220000","2025-08-13","LS19 7YT","S","N","F","","33","WOODLEA GROVE","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A1C4-A7DF-E063-4804A8C0B80D/current"
"31C68072-D664-FEE3-E063-4804A8C04F37","145000","2025-02-27","LS19 7ZD","F","N","L","","16","MARSHALL COURT","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D664-FEE3-E063-4804A8C04F37/current"
"31C68072-D697-FEE3-E063-4804A8C04F37","140000","2025-01-31","LS19 7ZD","F","N","L","","23","MARSHALL COURT","YEADON","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D697-FEE3-E063-4804A8C04F37/current"
"34222873-06E0-4D2B-E063-4704A8C07853","210000","2025-03-06","LS2 7DA","F","N","L","APARTMENT 47","CROWN STREET BUILDINGS, 2","CROWN STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-06E0-4D2B-E063-4704A8C07853/current"
"38EDC0C3-89C0-0F63-E063-4704A8C00424","138000","2025-05-09","LS2 7DR","F","N","L","FLAT 101","33","KIRKGATE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-89C0-0F63-E063-4704A8C00424/current"
"2F7F2B43-B6A7-E08F-E063-4804A8C05A49","150000","2025-01-06","LS2 7DR","F","N","L","FLAT 207","33","KIRKGATE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B6A7-E08F-E063-4804A8C05A49/current"
"402A3A66-A4E1-A7DF-E063-4804A8C0B80D","126500","2025-09-19","LS2 7EE","F","N","L","207","NEW YORK APARTMENTS, 1","CROSS YORK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A4E1-A7DF-E063-4804A8C0B80D/current"
"49E87C32-AC8D-591C-E063-4704A8C00C31","210000","2025-12-18","LS2 7EF","F","N","L","","22","LANGTONS WHARF","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AC8D-591C-E063-4704A8C00C31/current"
"3DCCB7CA-9BCD-5B9D-E063-4704A8C0331E","228000","2025-08-13","LS2 7EF","F","N","L","","35","LANGTONS WHARF","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9BCD-5B9D-E063-4704A8C0331E/current"
"402A3A66-A171-A7DF-E063-4804A8C0B80D","182000","2025-09-18","LS2 7EF","F","N","L","","45","LANGTONS WHARF","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A171-A7DF-E063-4804A8C0B80D/current"
"3B5CE842-7441-EE3A-E063-4804A8C0D6F1","260000","2025-06-27","LS2 7EF","F","N","L","","51","LANGTONS WHARF","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7441-EE3A-E063-4804A8C0D6F1/current"
"4777E0AF-6C2A-5D59-E063-4804A8C09F8E","162500","2025-11-21","LS2 7EF","F","N","L","","62","LANGTONS WHARF","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6C2A-5D59-E063-4804A8C09F8E/current"
"49E87C32-AC84-591C-E063-4704A8C00C31","220000","2025-12-19","LS2 7EF","F","N","L","","64","LANGTONS WHARF","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AC84-591C-E063-4704A8C00C31/current"
"402A3A66-A1B0-A7DF-E063-4804A8C0B80D","280000","2025-07-25","LS2 7EF","F","N","L","","65","LANGTONS WHARF","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A1B0-A7DF-E063-4804A8C0B80D/current"
"42C129E5-AB8C-60A9-E063-4804A8C0C25D","145000","2025-10-10","LS2 7EW","F","N","L","FLAT 14","SPARROW WHARFE, 32","THE CALLS","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-AB8C-60A9-E063-4804A8C0C25D/current"
"42C129E5-AB8F-60A9-E063-4804A8C0C25D","175000","2025-09-19","LS2 7EW","F","N","L","FLAT 21","SPARROW WHARFE, 32","THE CALLS","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-AB8F-60A9-E063-4804A8C0C25D/current"
"402A3A66-E664-A7DF-E063-4804A8C0B80D","125000","2025-09-18","LS2 7EW","F","N","L","FLAT 23","SPARROW WHARFE, 32","THE CALLS","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-E664-A7DF-E063-4804A8C0B80D/current"
"3B5CE842-7486-EE3A-E063-4804A8C0D6F1","130000","2025-06-27","LS2 7EW","F","N","L","FLAT 43","SPARROW WHARFE, 32","THE CALLS","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7486-EE3A-E063-4804A8C0D6F1/current"
"402A3A66-E65F-A7DF-E063-4804A8C0B80D","160000","2025-08-29","LS2 7EW","F","N","L","FLAT 46","SPARROW WHARFE, 32","THE CALLS","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-E65F-A7DF-E063-4804A8C0B80D/current"
"49E87C32-B323-591C-E063-4704A8C00C31","120000","2025-07-11","LS2 7EZ","F","N","L","","134","THE CHANDLERS","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-B323-591C-E063-4704A8C00C31/current"
"34222873-42C5-4D2B-E063-4704A8C07853","80000","2025-01-31","LS2 7HA","F","N","L","","12","CHANTRELL COURT","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-42C5-4D2B-E063-4704A8C07853/current"
"42C129E5-63E8-60A9-E063-4804A8C0C25D","120000","2025-04-04","LS2 7HA","F","N","L","","18","CHANTRELL COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-63E8-60A9-E063-4804A8C0C25D/current"
"3DCCB7CA-A18F-5B9D-E063-4704A8C0331E","130000","2025-03-07","LS2 7HA","F","N","L","","20","CHANTRELL COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-A18F-5B9D-E063-4704A8C0331E/current"
"42C129E5-6053-60A9-E063-4804A8C0C25D","22500","2025-09-19","LS2 7JQ","F","N","L","APARTMENT 420","CITISPACE SOUTH, 11","REGENT STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-6053-60A9-E063-4804A8C0C25D/current"
"3DCCB7CA-9E58-5B9D-E063-4704A8C0331E","25000","2025-06-05","LS2 7JQ","F","N","L","APARTMENT 421","CITISPACE SOUTH, 11","REGENT STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9E58-5B9D-E063-4704A8C0331E/current"
"49E87C33-0490-591C-E063-4704A8C00C31","65200","2025-12-08","LS2 7JQ","F","N","L","APARTMENT 426A","CITISPACE SOUTH, 11","REGENT STREET","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C33-0490-591C-E063-4704A8C00C31/current"
